order_id,customer_id,дата_заказа,сумма_заказа,категория,статус
O00495,C0256,2024-10-09,993.55,продукты,отменён
O00496,C0315,2024-02-06,377.57,одежда,выполнен
O00497,C0460,2024-10-28,196.07,спорт,выполнен
O00498,C0011,2024-04-22,487.0,одежда,выполнен
O00499,C0241,2024-02-04,265.98,электроника,отменён
O00500,C0340,2024-05-11,940.15,книги,выполнен
O00501,C0355,2024-12-01,1338.63,электроника,возврат
O00502,C0342,2024-12-01,763.69,одежда,возврат
O00503,C0071,2024-08-15,664.64,продукты,выполнен
O00504,C0149,2024-05-26,518.87,продукты,возврат
O00505,C0173,2024-05-01,1457.21,дом_и_сад,выполнен
O00506,C0394,2024-03-21,153.8,спорт,возврат
O00507,C0144,2024-06-21,253.43,одежда,выполнен
O00508,C0112,2024-06-02,2868.05,электроника,выполнен
O00509,C0475,2024-05-29,243.72,дом_и_сад,выполнен
O00510,C0003,2024-02-27,1017.22,одежда,выполнен
O00511,C0499,2024-03-03,1199.23,книги,выполнен
O00512,C0336,2024-06-04,142.45,продукты,выполнен
O00513,C0406,2024-12-21,166.1,дом_и_сад,выполнен
O00514,C0147,2024-11-17,1829.45,красота,выполнен
O00515,C0009,2024-06-16,305.41,спорт,выполнен
O00516,C0362,2024-06-14,312.15,продукты,отменён
O00517,C0410,2024-03-25,438.47,спорт,выполнен
O00518,C0363,2024-05-16,306.01,спорт,выполнен
O00519,C0073,2024-07-07,1013.35,спорт,выполнен
O00520,C0370,2024-01-02,258.36,электроника,выполнен
O00521,C0377,2024-04-15,138.02,дом_и_сад,выполнен
O00522,C0331,2024-12-29,1677.54,электроника,выполнен
O00523,C0376,2024-03-12,268.72,электроника,выполнен
O00524,C0416,2024-05-05,364.45,спорт,возврат
O00525,C0311,2024-06-18,1291.92,электроника,отменён
O00526,C0045,2024-07-23,703.59,дом_и_сад,возврат
O00527,C0248,2024-11-08,1619.5,книги,выполнен
O00528,C0040,2024-12-02,1307.82,красота,выполнен
O00529,C0201,2024-07-13,462.78,спорт,выполнен
O00530,C0200,2024-06-06,1506.49,продукты,отменён
O00531,C0035,2024-05-20,760.68,одежда,отменён
O00532,C0168,2024-10-01,412.11,продукты,отменён
O00533,C0059,2024-01-07,839.09,электроника,выполнен
O00534,C0397,2024-02-23,233.32,одежда,выполнен
O00535,C0470,2024-04-13,1296.05,дом_и_сад,выполнен
O00536,C0038,2024-12-07,1168.29,одежда,отменён
O00537,C0473,2024-12-03,732.37,одежда,выполнен
O00538,C0263,2024-03-01,143.36,дом_и_сад,возврат
O00539,C0149,2024-03-27,1674.93,электроника,выполнен
O00540,C0040,2024-09-14,943.57,одежда,отменён
O00541,C0254,2024-06-26,653.04,электроника,выполнен
O00542,C0392,2024-08-29,575.63,дом_и_сад,отменён
O00543,C0347,2024-07-21,432.95,спорт,выполнен
O00544,C0029,2024-01-31,504.93,дом_и_сад,выполнен
O00545,C0038,2024-10-15,1230.74,одежда,возврат
O00546,C0200,2024-03-20,439.93,дом_и_сад,выполнен
O00547,C0149,2024-01-11,534.09,спорт,выполнен
O00548,C0121,2024-09-10,600.6,одежда,выполнен
O00549,C0144,2024-10-13,613.91,продукты,отменён
O00550,C0394,2024-06-24,405.76,спорт,выполнен
O00551,C0460,2024-05-05,580.47,продукты,возврат
O00552,C0200,2024-02-16,875.37,спорт,отменён
O00553,C0445,2024-07-24,322.52,электроника,выполнен
O00554,C0156,2024-04-16,582.62,спорт,выполнен
O00555,C0239,2024-10-01,3117.5,продукты,выполнен
O00556,C0119,2024-12-02,632.38,продукты,отменён
O00557,C0321,2024-05-02,315.97,продукты,выполнен
O00558,C0487,2024-05-13,287.74,книги,отменён
O00559,C0307,2024-04-16,241.74,книги,отменён
O00560,C0171,2024-10-31,2444.74,спорт,отменён
O00561,C0326,2024-11-24,1489.83,дом_и_сад,выполнен
O00562,C0066,2024-02-19,237.06,электроника,возврат
O00563,C0437,2024-12-02,789.16,дом_и_сад,отменён
O00564,C0255,2024-04-04,1772.01,продукты,выполнен
O00565,C0224,2024-09-24,643.95,одежда,выполнен
O00566,C0298,2024-01-23,448.86,электроника,выполнен
O00567,C0315,2024-02-23,3994.68,электроника,выполнен
O00568,C0038,2024-09-10,144.85,электроника,отменён
O00569,C0339,2024-08-22,5464.7,электроника,выполнен
O00570,C0123,2024-02-28,697.85,электроника,выполнен
O00571,C0351,2024-06-12,1867.48,дом_и_сад,выполнен
O00572,C0402,2024-09-15,254.55,одежда,выполнен
O00573,C0394,2024-11-09,372.24,одежда,выполнен
O00574,C0278,2024-08-03,280.35,книги,отменён
O00575,C0261,2024-07-01,613.5,электроника,выполнен
O00576,C0073,2024-02-26,850.8,книги,выполнен
O00577,C0381,2024-05-24,1561.56,спорт,выполнен
O00578,C0139,2024-03-30,169.16,одежда,отменён
O00579,C0253,2024-11-06,754.09,электроника,выполнен
O00580,C0145,2024-02-14,1360.93,электроника,возврат
O00581,C0071,2024-09-13,1580.9,одежда,выполнен
O00582,C0316,2024-01-21,467.59,электроника,выполнен
O00583,C0032,2024-01-21,472.26,одежда,выполнен
O00584,C0365,2024-02-21,617.93,электроника,выполнен
O00585,C0155,2024-12-03,771.89,спорт,отменён
O00586,C0001,2024-06-19,1885.75,электроника,выполнен
O00587,C0256,2024-03-07,252.63,дом_и_сад,отменён
O00588,C0028,2024-04-22,354.6,одежда,выполнен
O00589,C0142,2024-10-26,229.26,дом_и_сад,выполнен
O00590,C0347,2024-06-08,936.55,электроника,выполнен
O00591,C0034,2024-09-22,1605.35,дом_и_сад,выполнен
O00592,C0413,2024-11-15,213.41,одежда,отменён
O00593,C0001,2024-08-19,714.06,спорт,отменён
O00594,C0125,2024-11-20,1515.05,электроника,выполнен
O00595,C0363,2024-03-08,1245.93,продукты,выполнен
O00596,C0155,2024-01-28,1234.23,электроника,выполнен
O00597,C0052,2024-04-25,256.75,продукты,выполнен
O00598,C0174,2024-02-20,1230.96,электроника,выполнен
O00599,C0138,2024-06-29,573.21,продукты,выполнен
O00600,C0415,2024-09-16,1565.76,электроника,выполнен
O00601,C0154,2024-03-19,952.73,одежда,выполнен
O00602,C0388,2024-09-29,346.4,спорт,выполнен
O00603,C0438,2024-04-17,831.35,красота,выполнен
O00604,C0217,2024-03-14,1280.25,продукты,возврат
O00605,C0447,2024-06-23,443.59,дом_и_сад,выполнен
O00606,C0185,2024-07-02,737.33,спорт,выполнен
O00607,C0478,2024-01-23,228.31,продукты,отменён
O00608,C0046,2024-09-30,1031.97,электроника,выполнен
O00609,C0340,2024-05-08,635.87,электроника,отменён
O00610,C0252,2024-10-17,1381.98,книги,возврат
O00611,C0194,2024-11-15,1008.98,продукты,выполнен
O00612,C0317,2024-07-04,480.23,спорт,выполнен
O00613,C0346,2024-02-28,337.95,продукты,выполнен
O00614,C0001,2024-01-01,281.15,одежда,возврат
O00615,C0092,2024-05-10,443.22,продукты,отменён
O00616,C0351,2024-03-07,1352.46,спорт,выполнен
O00617,C0334,2024-10-19,163.2,электроника,выполнен
O00618,C0478,2024-10-11,290.45,продукты,отменён
O00619,C0373,2024-03-29,1322.39,продукты,возврат
O00620,C0471,2024-04-09,1925.93,красота,возврат
O00621,C0346,2024-07-07,302.92,одежда,отменён
O00622,C0149,2024-12-11,287.88,спорт,выполнен
O00623,C0054,2024-08-28,2050.27,электроника,отменён
O00624,C0384,2024-09-26,602.52,электроника,отменён
O00625,C0325,2024-08-06,325.18,книги,выполнен
O00626,C0028,2024-06-24,1534.09,дом_и_сад,выполнен
O00627,C0174,2024-12-06,995.04,одежда,возврат
O00628,C0474,2024-08-20,1199.1,продукты,выполнен
O00629,C0254,2024-05-30,339.02,электроника,выполнен
O00630,C0217,2024-10-03,897.72,дом_и_сад,выполнен
O00631,C0232,2024-08-16,1802.68,электроника,выполнен
O00632,C0112,2024-06-19,1110.58,дом_и_сад,выполнен
O00633,C0181,2024-08-10,1388.38,спорт,выполнен
O00634,C0182,2024-07-31,2043.69,одежда,выполнен
O00635,C0031,2024-10-08,936.49,книги,выполнен
O00636,C0377,2024-02-10,423.22,красота,отменён
O00637,C0209,2024-05-01,1341.69,одежда,отменён
O00638,C0402,2024-08-14,274.63,книги,выполнен
O00639,C0417,2024-10-20,556.77,дом_и_сад,выполнен
O00640,C0112,2024-03-28,1064.72,дом_и_сад,выполнен
O00641,C0331,2024-09-23,100.0,красота,отменён
O00642,C0238,2024-01-29,814.01,продукты,выполнен
O00643,C0436,2024-09-03,845.31,дом_и_сад,возврат
O00644,C0115,2024-11-11,268.07,книги,выполнен
O00645,C0336,2024-08-31,863.24,продукты,отменён
O00646,C0309,2024-03-01,774.3,продукты,возврат
O00647,C0149,2024-05-26,683.47,одежда,выполнен
O00648,C0071,2024-06-22,1722.53,дом_и_сад,возврат
O00649,C0327,2024-10-04,1343.63,дом_и_сад,выполнен
O00650,C0362,2024-11-29,1109.86,продукты,отменён
O00651,C0155,2024-05-21,293.13,продукты,выполнен
O00652,C0325,2024-02-13,655.98,электроника,выполнен
O00653,C0197,2024-05-23,1715.65,электроника,возврат
O00654,C0351,2024-12-18,560.19,продукты,возврат
O00655,C0105,2024-11-28,2306.32,продукты,отменён
O00656,C0437,2024-02-24,1136.1,дом_и_сад,отменён
O00657,C0146,2024-11-02,2611.42,спорт,выполнен
O00658,C0181,2024-12-23,283.19,красота,выполнен
O00659,C0032,2024-06-09,587.73,электроника,выполнен
O00660,C0059,2024-10-11,633.9,красота,выполнен
O00661,C0259,2024-11-20,1080.24,одежда,выполнен
O00662,C0137,2024-07-16,368.38,спорт,выполнен
O00663,C0410,2024-06-07,183.81,продукты,отменён
O00664,C0010,2024-03-20,900.15,одежда,выполнен
O00665,C0186,2024-01-31,496.12,электроника,выполнен
O00666,C0165,2024-04-21,456.43,электроника,выполнен
O00667,C0011,2024-02-15,382.13,дом_и_сад,выполнен
O00668,C0066,2024-12-18,734.44,одежда,выполнен
O00669,C0209,2024-07-23,281.04,красота,возврат
O00670,C0251,2024-02-21,569.43,одежда,выполнен
O00671,C0200,2024-05-17,342.76,красота,возврат
O00672,C0266,2024-03-14,408.57,одежда,отменён
O00673,C0304,2024-02-10,882.76,электроника,возврат
O00674,C0003,2024-03-17,1120.05,одежда,отменён
O00675,C0236,2024-07-05,520.67,книги,выполнен
O00676,C0477,2024-02-21,1442.69,продукты,выполнен
O00677,C0261,2024-03-27,305.46,электроника,возврат
O00678,C0336,2024-04-18,197.17,одежда,выполнен
O00679,C0154,2024-08-12,228.36,одежда,отменён
O00680,C0380,2024-09-04,281.37,спорт,выполнен
O00681,C0378,2024-03-09,232.68,одежда,выполнен
O00682,C0261,2024-04-29,3350.7,дом_и_сад,отменён
O00683,C0486,2024-03-07,192.45,спорт,выполнен
O00684,C0066,2024-03-01,1408.02,книги,отменён
O00685,C0010,2024-11-22,651.9,продукты,отменён
O00686,C0377,2024-07-09,796.06,одежда,выполнен
O00687,C0396,2024-07-07,322.28,красота,отменён
O00688,C0064,2024-05-30,862.95,одежда,отменён
O00689,C0137,2024-10-12,320.17,продукты,отменён
O00690,C0010,2024-04-05,1391.6,книги,выполнен
O00691,C0147,2024-11-07,1486.84,электроника,выполнен
O00692,C0378,2024-11-04,597.12,продукты,отменён
O00693,C0261,2024-09-19,629.24,электроника,выполнен
O00694,C0168,2024-04-06,940.28,электроника,возврат
O00695,C0182,2024-04-22,902.61,электроника,отменён
O00696,C0001,2024-05-04,1509.17,электроника,выполнен
O00697,C0149,2024-05-11,1475.39,продукты,выполнен
O00698,C0326,2024-04-30,649.97,книги,возврат
O00699,C0484,2024-07-15,454.06,спорт,отменён
O00700,C0417,2024-10-20,1273.21,спорт,выполнен
O00701,C0014,2024-05-01,586.97,продукты,возврат
O00702,C0441,2024-10-08,728.51,книги,выполнен
O00703,C0384,2024-09-16,1016.63,книги,выполнен
O00704,C0384,2024-02-08,1451.63,книги,выполнен
O00705,C0232,2024-02-23,819.49,книги,выполнен
O00706,C0197,2024-06-09,415.82,электроника,выполнен
O00707,C0151,2024-10-15,2800.65,спорт,выполнен
O00708,C0035,2024-07-18,2262.61,спорт,выполнен
O00709,C0120,2024-10-02,294.59,продукты,отменён
