transaction_id,client_id,месяц,сумма,категория
831,12,11,4550.67,Здоровье
832,12,11,2067.89,Транспорт
833,12,11,38473.25,Путешествия
834,12,11,4137.28,Продукты
835,12,11,1742.91,Транспорт
836,12,11,2266.32,Продукты
837,12,11,21176.73,Образование
838,12,11,3572.31,Продукты
839,12,11,3127.27,Рестораны
840,12,12,3800.79,Одежда
841,12,12,3096.06,Транспорт
842,12,12,6056.26,Продукты
843,12,12,5141.37,Продукты
844,13,1,7160.01,Рестораны
845,13,1,2794.3,Продукты
846,13,2,2878.11,Коммунальные услуги
847,13,2,2642.49,Рестораны
848,13,2,33930.62,Путешествия
849,13,3,8731.23,Коммунальные услуги
850,13,4,26037.56,Путешествия
851,13,4,4558.99,Рестораны
852,13,4,1525.13,Развлечения
853,13,4,2834.44,Продукты
854,13,4,1028.4,Транспорт
855,13,4,4915.01,Рестораны
856,13,5,11858.19,Образование
857,13,5,18232.65,Путешествия
858,13,6,1913.75,Транспорт
859,13,6,3137.83,Продукты
860,13,7,2670.52,Здоровье
861,13,7,2066.15,Развлечения
862,13,7,6970.78,Здоровье
863,13,7,3972.97,Коммунальные услуги
864,13,7,13666.47,Образование
865,13,7,6536.5,Одежда
866,13,8,29074.14,Путешествия
867,13,8,6999.59,Коммунальные услуги
868,13,8,2527.03,Рестораны
869,13,8,1252.41,Транспорт
870,13,8,1774.05,Продукты
871,13,9,5001.65,Рестораны
872,13,9,2596.75,Здоровье
873,13,9,4921.25,Продукты
874,13,9,2143.65,Транспорт
875,13,9,2388.12,Прочее
876,13,9,16650.36,Путешествия
877,13,9,951.08,Транспорт
878,13,10,39894.25,Путешествия
879,13,10,2673.63,Развлечения
880,13,10,3924.39,Рестораны
881,13,10,29528.57,Образование
882,13,10,3819.7,Продукты
883,13,10,2798.03,Рестораны
884,13,11,3621.44,Здоровье
885,13,11,7701.77,Одежда
886,13,11,3076.29,Продукты
887,13,11,9939.61,Одежда
888,13,11,5096.99,Рестораны
889,13,12,46763.13,Путешествия
890,13,12,4849.85,Рестораны
891,13,12,16317.58,Образование
892,13,12,3939.56,Развлечения
893,14,1,2820.69,Рестораны
894,14,1,4481.43,Продукты
895,14,1,11297.97,Рестораны
896,14,1,5778.33,Коммунальные услуги
897,14,1,6347.88,Прочее
898,14,1,3928.75,Продукты
899,14,1,4960.18,Одежда
900,14,1,5117.72,Развлечения
901,14,2,3105.23,Прочее
902,14,2,2744.92,Развлечения
903,14,2,4667.31,Развлечения
904,14,2,3622.25,Рестораны
905,14,2,5917.38,Продукты
906,14,3,1376.11,Развлечения
907,14,3,31454.1,Путешествия
908,14,3,7609.88,Здоровье
909,14,3,1935.13,Транспорт
910,14,3,1552.5,Продукты
911,14,3,4618.97,Рестораны
912,14,3,12454.18,Образование
913,14,4,3130.96,Рестораны
914,14,4,2381.82,Коммунальные услуги
915,14,4,3357.3,Развлечения
916,14,4,1808.34,Транспорт
917,14,4,16466.42,Коммунальные услуги
918,14,4,54703.72,Путешествия
919,14,4,4958.23,Одежда
920,14,5,6582.95,Прочее
921,14,5,6378.81,Рестораны
922,14,5,12248.37,Рестораны
923,14,5,4598.11,Продукты
924,14,5,9175.46,Здоровье
925,14,5,2545.84,Развлечения
926,14,5,1335.83,Транспорт
927,14,5,6199.19,Прочее
928,14,5,2330.63,Транспорт
929,14,5,4194.94,Продукты
930,14,5,3550.06,Продукты
931,14,5,8158.84,Рестораны
932,14,5,32543.51,Путешествия
933,14,6,3248.27,Развлечения
934,14,6,4109.58,Здоровье
935,14,6,7513.51,Здоровье
936,14,6,6137.5,Рестораны
937,14,6,6551.23,Продукты
938,14,6,9067.51,Рестораны
939,14,6,1642.79,Транспорт
940,14,6,6973.09,Продукты
941,14,6,17349.7,Одежда
942,14,6,18600.93,Путешествия
943,14,6,4362.13,Развлечения
944,14,7,12023.72,Здоровье
945,14,7,17390.79,Образование
946,14,7,544.3,Транспорт
947,14,7,2579.31,Транспорт
948,14,7,4663.18,Продукты
949,14,8,4277.24,Продукты
950,14,8,2087.02,Рестораны
951,14,8,3570.26,Развлечения
952,14,8,3799.66,Рестораны
953,14,8,1543.73,Развлечения
954,14,8,10519.38,Образование
955,14,8,5359.53,Продукты
956,14,8,3959.44,Развлечения
957,14,8,14051.48,Образование
958,14,8,1382.72,Транспорт
959,14,8,1480.05,Продукты
960,14,8,18924.51,Путешествия
961,14,9,5683.53,Продукты
962,14,9,4216.42,Развлечения
963,14,9,2808.59,Развлечения
964,14,9,4015.21,Рестораны
965,14,9,2410.35,Транспорт
966,14,9,6117.72,Продукты
967,14,10,3619.86,Продукты
968,14,10,6781.43,Одежда
969,14,10,49902.34,Путешествия
970,14,10,6270.29,Рестораны
971,14,10,6445.48,Образование
972,14,10,1060.21,Транспорт
973,14,11,3422.11,Продукты
974,14,11,6369.44,Продукты
975,14,11,30227.72,Путешествия
976,14,11,2735.86,Рестораны
977,14,11,4602.92,Коммунальные услуги
978,14,12,2579.36,Здоровье
979,14,12,6070.5,Образование
980,14,12,5653.96,Прочее
981,14,12,6321.87,Развлечения
982,14,12,10494.68,Здоровье
983,14,12,5775.48,Продукты
984,14,12,8059.53,Образование
985,14,12,12041.34,Путешествия
986,14,12,5395.11,Одежда
987,14,12,4357.25,Одежда
988,15,1,3942.69,Развлечения
989,15,1,1162.37,Транспорт
990,15,1,5005.19,Продукты
991,15,1,3344.46,Коммунальные услуги
992,15,1,3360.14,Продукты
993,15,1,4423.35,Прочее
994,15,2,5703.51,Образование
995,15,2,1759.31,Транспорт
996,15,2,32399.43,Путешествия
997,15,2,2067.92,Продукты
998,15,3,5678.95,Продукты
999,15,3,3459.01,Рестораны
1000,15,4,5339.41,Прочее
1001,15,4,9386.71,Здоровье
1002,15,4,2731.09,Продукты
1003,15,5,3814.26,Рестораны
1004,15,5,17505.34,Одежда
1005,15,6,2670.34,Продукты
1006,15,6,1306.72,Прочее
1007,15,6,2820.39,Транспорт
1008,15,6,5343.98,Продукты
1009,15,6,7748.3,Продукты
1010,15,6,4362.76,Прочее
1011,15,6,3509.44,Рестораны
1012,15,7,4692.65,Продукты
1013,15,7,1235.05,Транспорт
1014,15,7,28885.7,Путешествия
1015,15,8,1996.65,Продукты
1016,15,8,16508.9,Путешествия
1017,15,8,13430.96,Путешествия
1018,15,8,7588.91,Продукты
1019,15,8,2914.26,Образование
1020,15,8,2949.52,Развлечения
1021,15,9,4921.93,Рестораны
1022,15,9,2304.84,Развлечения
1023,15,10,2847.37,Продукты
1024,15,10,8587.9,Путешествия
1025,15,10,10504.73,Рестораны
1026,15,10,2122.23,Транспорт
1027,15,10,4228.74,Здоровье
1028,15,11,3047.67,Транспорт
1029,15,11,17943.73,Путешествия
1030,15,12,9640.73,Продукты
1031,15,12,2112.78,Транспорт
1032,15,12,7928.06,Продукты
1033,15,12,4174.57,Коммунальные услуги
1034,15,12,31125.86,Путешествия
1035,15,12,5317.28,Коммунальные услуги
1036,16,1,1935.73,Продукты
1037,16,1,6827.59,Продукты
1038,16,1,2203.22,Продукты
1039,16,1,12622.22,Путешествия
1040,16,2,2678.09,Транспорт
1041,16,2,1844.11,Транспорт
1042,16,2,2663.48,Рестораны
1043,16,2,2873.01,Продукты
1044,16,2,1747.25,Транспорт
1045,16,2,1275.69,Продукты
1046,16,3,3588.44,Продукты
1047,16,3,6955.61,Одежда
1048,16,3,5016.74,Транспорт
1049,16,3,952.07,Развлечения
1050,16,4,1447.71,Развлечения
1051,16,4,2072.5,Транспорт
1052,16,4,14644.18,Образование
1053,16,4,22813.45,Путешествия
1054,16,4,6029.45,Коммунальные услуги
1055,16,4,3241.38,Продукты
1056,16,5,16183.88,Путешествия
1057,16,5,3010.88,Прочее
1058,16,5,5290.3,Рестораны
1059,16,5,1151.18,Транспорт
1060,16,5,6281.41,Одежда
1061,16,6,3840.07,Прочее
1062,16,6,4424.03,Транспорт
1063,16,6,4464.1,Развлечения
1064,16,7,1237.72,Развлечения
1065,16,7,1816.91,Развлечения
1066,16,7,9881.49,Образование
1067,16,8,5694.08,Продукты
1068,16,8,8695.42,Одежда
1069,16,8,2531.23,Продукты
1070,16,9,10958.12,Одежда
1071,16,9,22478.71,Путешествия
1072,16,9,2363.59,Развлечения
1073,16,9,3677.74,Продукты
1074,16,10,2119.81,Коммунальные услуги
1075,16,10,7195.81,Развлечения
1076,16,10,3265.74,Рестораны
1077,16,10,4360.35,Рестораны
1078,16,10,5576.44,Здоровье
1079,16,10,4983.86,Рестораны
1080,16,11,10761.32,Образование
1081,16,11,7296.82,Прочее
1082,16,11,5267.57,Здоровье
1083,16,11,14167.79,Путешествия
1084,16,12,3192.08,Одежда
1085,16,12,5030.62,Продукты
1086,16,12,8310.92,Коммунальные услуги
1087,17,1,15407.63,Путешествия
1088,17,1,3972.72,Рестораны
1089,17,1,1084.2,Транспорт
1090,17,1,2095.4,Продукты
1091,17,1,2445.9,Рестораны
1092,17,1,4680.03,Коммунальные услуги
1093,17,2,2875.87,Здоровье
1094,17,2,3179.38,Продукты
1095,17,2,9284.59,Одежда
1096,17,2,4678.17,Образование
1097,17,2,3056.7,Рестораны
1098,17,2,2475.48,Продукты
1099,17,2,2562.34,Продукты
1100,17,3,12911.58,Путешествия
1101,17,3,1997.18,Рестораны
1102,17,3,6786.99,Образование
1103,17,3,5103.07,Образование
1104,17,3,1193.41,Развлечения
1105,17,4,6290.4,Образование
1106,17,4,9286.75,Одежда
1107,17,4,9500.9,Одежда
1108,17,4,2412.4,Здоровье
1109,17,5,4669.92,Развлечения
1110,17,5,1062.0,Рестораны
1111,17,6,2453.64,Продукты
1112,17,6,3856.21,Развлечения
1113,17,6,3182.56,Развлечения
1114,17,6,5779.85,Образование
1115,17,6,3056.32,Продукты
1116,17,6,2928.88,Рестораны
1117,17,7,3321.39,Рестораны
1118,17,7,6122.4,Образование
1119,17,7,1257.92,Транспорт
1120,17,7,5516.81,Рестораны
1121,17,7,18847.04,Образование
1122,17,7,2954.57,Рестораны
1123,17,7,10009.97,Коммунальные услуги
1124,17,7,3410.56,Продукты
1125,17,8,1881.33,Рестораны
1126,17,8,5627.6,Одежда
1127,17,8,5274.86,Продукты
1128,17,9,849.37,Транспорт
1129,17,9,2242.68,Продукты
1130,17,9,2346.11,Рестораны
1131,17,9,4588.85,Образование
1132,17,9,4649.02,Рестораны
1133,17,10,3038.18,Продукты
1134,17,10,2387.65,Продукты
1135,17,10,4465.24,Одежда
1136,17,10,3579.84,Здоровье
1137,17,11,3760.77,Одежда
1138,17,11,4564.91,Продукты
1139,17,11,2389.43,Здоровье
1140,17,11,1737.3,Развлечения
1141,17,12,3119.6,Продукты
1142,17,12,2144.13,Транспорт
1143,17,12,3556.0,Развлечения
1144,17,12,13646.19,Образование
1145,17,12,2502.61,Транспорт
1146,17,12,786.01,Транспорт
1147,17,12,11114.68,Путешествия
1148,18,1,6020.04,Одежда
1149,18,1,1777.35,Транспорт
1150,18,1,10134.57,Рестораны
1151,18,1,7039.42,Одежда
1152,18,1,1959.52,Продукты
1153,18,2,33036.21,Путешествия
1154,18,2,2729.32,Транспорт
1155,18,3,9629.23,Образование
1156,18,3,3304.55,Рестораны
1157,18,3,27223.68,Путешествия
1158,18,3,2872.98,Транспорт
1159,18,3,5139.59,Коммунальные услуги
1160,18,4,7340.96,Рестораны
1161,18,4,61758.29,Путешествия
1162,18,4,5218.13,Продукты
1163,18,4,19600.56,Путешествия
1164,18,4,17925.65,Путешествия
1165,18,5,3503.63,Здоровье
1166,18,6,6285.3,Одежда
1167,18,6,3017.42,Рестораны
1168,18,7,3778.52,Продукты
1169,18,7,1960.6,Рестораны
1170,18,7,4369.1,Продукты
1171,18,7,849.61,Транспорт
1172,18,7,5301.98,Рестораны
1173,18,7,23137.46,Путешествия
1174,18,7,8330.56,Одежда
1175,18,7,3248.67,Рестораны
1176,18,8,1272.37,Продукты
1177,18,8,2348.55,Транспорт
1178,18,8,3904.15,Прочее
1179,18,8,1820.87,Развлечения
1180,18,8,2859.4,Рестораны
1181,18,9,42797.97,Путешествия
1182,18,9,3107.21,Транспорт
1183,18,10,952.97,Транспорт
1184,18,10,4200.59,Здоровье
1185,18,10,5382.62,Рестораны
1186,18,10,37181.88,Путешествия
1187,18,10,2086.68,Продукты
1188,18,11,2096.81,Рестораны
1189,18,11,3417.97,Продукты
1190,18,11,6926.71,Одежда
1191,18,11,4999.11,Рестораны
1192,18,11,5286.95,Рестораны
1193,18,11,2329.24,Продукты
1194,18,11,5857.21,Рестораны
1195,18,11,3378.7,Одежда
1196,18,11,3441.28,Развлечения
1197,18,11,3086.39,Рестораны
1198,18,11,7887.79,Здоровье
1199,18,12,5955.55,Коммунальные услуги
1200,18,12,16951.81,Здоровье
1201,18,12,6361.3,Здоровье
1202,18,12,3064.39,Продукты
1203,18,12,1278.51,Продукты
1204,19,1,7578.84,Рестораны
1205,19,1,4935.59,Рестораны
1206,19,1,21814.02,Путешествия
1207,19,1,5427.4,Рестораны
1208,19,1,9584.7,Образование
1209,19,1,7802.13,Рестораны
1210,19,1,6640.48,Одежда
1211,19,2,2627.13,Продукты
1212,19,2,35744.92,Путешествия
1213,19,2,7139.19,Продукты
1214,19,2,6305.12,Рестораны
